Date,Day,Open (Unit Curr),High (Unit Curr),Low (Unit Curr),Close (Unit Curr),Volume (000's),Overnight,Intraday,Previous day,,No of Trades,Value,Market Cap,TTM PE(x),Cons TTM PE(x),SENSEX,P/BV(x),Cons P/BV(x),EV/EBIDTA(x),Cons EV/EBIDTA(x),MCAP/Sales(x),Cons MCAP/Sales(x)
16-Mar-2007,Friday,156.26,161.59,156.26,160.94,1185.66,,,,,19875.00,152.61,181128.18,16.27,19.27,12430.40,3.40,3.93,10.63,11.87,1.69,2.18
15-Mar-2007,Thursday,160.23,162.21,158.03,158.96,1146.26,,,,,15409.00,148.17,178891.59,16.07,19.03,12543.85,3.36,3.89,10.51,11.74,1.67,2.15
14-Mar-2007,Wednesday,162.21,162.21,158.62,159.12,873.49,,,,,17571.00,112.75,179072.75,16.09,19.05,12529.62,3.37,3.89,10.52,11.75,1.67,2.16
13-Mar-2007,Tuesday,163.43,164.91,162.59,164.30,454.43,,,,,10285.00,60.09,184904.58,16.61,19.67,12982.98,3.48,4.02,10.82,12.09,1.72,2.23
12-Mar-2007,Monday,164.19,165.24,161.96,162.95,745.52,,,,,16309.00,98.58,183385.66,16.48,19.51,12902.63,3.45,3.98,10.74,12.00,1.71,2.21
09-Mar-2007,Friday,167.04,167.16,161.68,163.26,983.47,,,,,21692.00,130.00,183734.04,16.51,19.55,12884.99,3.45,3.99,10.76,12.02,1.71,2.21
08-Mar-2007,Thursday,162.83,165.74,159.69,165.28,1519.94,,,,,23232.00,199.69,186005.45,16.71,19.79,13049.35,3.50,4.04,10.88,12.16,1.73,2.24
07-Mar-2007,Wednesday,163.95,164.81,156.28,159.65,1407.72,,,,,25137.00,181.78,179671.96,16.14,19.12,12579.75,3.38,3.90,10.55,11.78,1.67,2.16
06-Mar-2007,Tuesday,156.65,161.71,156.65,160.89,1176.04,,,,,24967.00,151.39,181072.43,16.27,19.27,12697.09,3.40,3.93,10.62,11.87,1.69,2.18
05-Mar-2007,Monday,160.97,160.97,154.78,155.92,1850.73,,,,,31973.00,234.84,175470.53,15.77,18.67,12415.04,3.30,3.81,10.33,11.54,1.64,2.11
02-Mar-2007,Friday,169.13,169.39,162.21,163.12,1386.29,,,,,22176.00,186.16,183573.78,16.49,19.53,12886.13,3.45,3.99,10.75,12.01,1.71,2.21
01-Mar-2007,Thursday,171.56,173.35,163.37,169.23,1512.48,,,,,27856.00,203.93,190457.71,17.11,20.27,13159.55,3.58,4.14,11.12,12.42,1.77,2.29
28-Feb-2007,Wednesday,172.11,172.11,166.55,167.73,2380.20,,,,,38974.00,325.27,188764.60,16.96,20.09,12938.09,3.55,4.10,11.03,12.32,1.76,2.27
27-Feb-2007,Tuesday,173.96,175.13,172.13,173.96,846.98,,,,,16768.00,118.95,195780.91,17.59,20.83,13478.83,3.68,4.25,11.40,12.73,1.82,2.36
26-Feb-2007,Monday,178.92,178.92,170.07,174.24,1687.87,,,,,28216.00,235.46,196094.45,17.62,20.87,13649.52,3.69,4.26,11.42,12.75,1.83,2.36
23-Feb-2007,Friday,175.83,178.64,173.76,174.94,1269.28,,,,,21040.00,180.38,196874.82,17.69,20.95,13632.53,3.70,4.28,11.46,12.80,1.83,2.37
22-Feb-2007,Thursday,173.85,176.57,173.85,175.06,1027.45,,,,,9538.00,145.60,197014.17,17.70,20.96,14021.31,3.70,4.28,11.47,12.80,1.84,2.37
21-Feb-2007,Wednesday,175.83,176.32,173.51,174.11,425.06,,,,,9584.00,60.18,195948.13,17.61,20.85,14188.49,3.68,4.26,11.41,12.74,1.83,2.36
20-Feb-2007,Tuesday,174.74,178.90,174.68,175.15,1154.16,,,,,16469.00,165.04,197118.68,17.71,20.97,14253.38,3.70,4.28,11.47,12.81,1.84,2.37
19-Feb-2007,Monday,175.08,177.07,174.84,175.61,579.49,,,,,10770.00,82.37,197634.28,17.76,21.03,14402.90,3.71,4.29,11.50,12.84,1.84,2.38
15-Feb-2007,Thursday,171.49,174.71,171.25,174.20,484.31,,,,,11183.00,67.87,196052.65,17.61,20.86,14355.55,3.68,4.26,11.41,12.75,1.83,2.36
14-Feb-2007,Wednesday,169.65,171.99,167.98,170.52,441.85,,,,,11121.00,60.48,191906.96,17.24,20.42,14009.90,3.61,4.17,11.20,12.50,1.79,2.31
13-Feb-2007,Tuesday,167.78,171.00,166.06,169.22,459.96,,,,,11641.00,62.85,190443.78,17.11,20.26,14090.98,3.58,4.14,11.12,12.42,1.77,2.29
12-Feb-2007,Monday,173.31,173.31,167.24,167.89,502.80,,,,,10139.00,68.74,188945.76,16.98,20.10,14190.70,3.55,4.10,11.04,12.33,1.76,2.28
09-Feb-2007,Friday,173.96,174.46,171.25,171.90,792.32,,,,,10640.00,110.54,193453.75,17.38,20.58,14538.90,3.64,4.20,11.28,12.59,1.80,2.33
08-Feb-2007,Thursday,172.61,173.23,171.37,172.77,336.07,,,,,6850.00,46.76,194443.14,17.47,20.69,14652.09,3.65,4.22,11.33,12.65,1.81,2.34
07-Feb-2007,Wednesday,172.73,173.23,171.02,172.65,449.28,,,,,8555.00,62.54,194303.79,17.46,20.67,14643.13,3.65,4.22,11.32,12.64,1.81,2.34
06-Feb-2007,Tuesday,172.11,174.34,171.12,171.99,603.10,,,,,10023.00,83.94,193558.27,17.39,20.60,14478.19,3.64,4.20,11.28,12.60,1.80,2.33
05-Feb-2007,Monday,170.87,172.36,170.11,171.86,313.15,,,,,5982.00,43.30,193411.95,17.38,20.58,14515.90,3.63,4.20,11.28,12.59,1.80,2.33
02-Feb-2007,Friday,172.12,172.53,169.33,169.92,785.38,,,,,7317.00,108.35,191231.11,17.18,20.35,14403.77,3.59,4.15,11.16,12.46,1.78,2.30
01-Feb-2007,Thursday,169.02,170.63,169.02,170.32,267.93,,,,,5553.00,36.76,191684.00,17.22,20.40,14267.18,3.60,4.16,11.18,12.49,1.79,2.31
31-Jan-2007,Wednesday,171.37,172.11,168.30,168.97,1182.52,,,,,8911.00,162.49,190158.11,17.09,20.23,14090.92,3.57,4.13,11.10,12.40,1.77,2.29
29-Jan-2007,Monday,170.13,172.61,169.14,171.10,450.89,,,,,8167.00,62.33,192554.94,17.30,20.49,14211.96,3.62,4.18,11.23,12.54,1.79,2.32
25-Jan-2007,Thursday,169.88,170.50,168.66,169.59,900.30,,,,,6143.00,123.19,190861.83,17.15,20.31,14282.72,3.59,4.15,11.14,12.44,1.78,2.30
24-Jan-2007,Wednesday,169.39,170.13,168.43,169.48,313.34,,,,,6639.00,42.87,190736.41,17.14,20.29,14110.46,3.58,4.14,11.13,12.43,1.78,2.30
23-Jan-2007,Tuesday,170.01,171.00,167.65,168.50,365.63,,,,,7515.00,50.05,189635.54,17.04,20.18,14041.24,3.56,4.12,11.08,12.37,1.77,2.28
22-Jan-2007,Monday,171.49,172.35,169.70,170.06,513.31,,,,,9473.00,70.67,191391.36,17.20,20.36,14209.24,3.60,4.16,11.17,12.47,1.78,2.31
19-Jan-2007,Friday,173.23,174.46,170.25,170.90,1277.10,,,,,28472.00,176.82,192338.95,17.28,20.47,14182.71,3.61,4.18,11.22,12.53,1.79,2.32
18-Jan-2007,Thursday,167.04,171.31,167.04,169.26,844.57,,,,,18209.00,115.88,190492.55,17.12,20.27,14217.75,3.58,4.14,11.12,12.42,1.78,2.29
17-Jan-2007,Wednesday,167.78,168.62,166.68,167.13,593.98,,,,,10319.00,80.36,188095.72,16.90,20.01,14131.34,3.54,4.09,10.99,12.28,1.75,2.27
16-Jan-2007,Tuesday,169.51,169.88,166.42,166.79,376.45,,,,,9541.00,51.00,187705.53,16.86,19.97,14114.73,3.53,4.08,10.97,12.26,1.75,2.26
15-Jan-2007,Monday,166.54,169.92,166.17,168.97,1218.18,,,,,15247.00,165.78,190165.07,17.09,20.23,14129.64,3.57,4.13,11.10,12.40,1.77,2.29
12-Jan-2007,Friday,161.59,166.53,160.29,165.93,1165.74,,,,,24852.00,154.13,186744.01,16.78,19.87,14056.53,3.51,4.06,10.92,12.20,1.74,2.25
11-Jan-2007,Thursday,158.24,160.78,157.25,160.37,719.35,,,,,11417.00,92.51,180480.19,16.22,19.20,13630.71,3.39,3.92,10.59,11.83,1.68,2.17
10-Jan-2007,Wednesday,158.33,159.84,156.52,157.66,885.43,,,,,11397.00,113.11,177435.38,15.94,18.88,13362.16,3.33,3.85,10.43,11.65,1.65,2.14
09-Jan-2007,Tuesday,158.49,159.48,157.44,158.55,474.85,,,,,8079.00,60.74,178431.74,16.03,18.99,13566.33,3.35,3.88,10.48,11.71,1.66,2.15
08-Jan-2007,Monday,159.48,159.56,157.01,158.13,744.62,,,,,11252.00,95.09,177964.91,15.99,18.94,13652.15,3.34,3.87,10.46,11.68,1.66,2.14
05-Jan-2007,Friday,158.24,162.42,158.24,159.56,936.94,,,,,19446.00,121.54,179567.45,16.13,19.11,13860.52,3.37,3.90,10.54,11.78,1.67,2.16
04-Jan-2007,Thursday,159.36,160.97,158.12,158.54,837.77,,,,,13090.00,107.72,178417.80,16.03,18.98,13871.71,3.35,3.88,10.48,11.71,1.66,2.15
03-Jan-2007,Wednesday,155.52,159.95,155.52,159.09,487.10,,,,,7697.00,62.55,179037.91,16.09,19.05,14014.92,3.36,3.89,10.51,11.75,1.67,2.16
02-Jan-2007,Tuesday,155.09,159.11,155.09,158.70,243.15,,,,,6083.00,31.10,178598.96,16.05,19.00,13942.24,3.36,3.88,10.49,11.72,1.66,2.15
29-Dec-2006,Friday,158.18,159.53,156.67,157.30,755.04,,,,,10761.00,96.10,177024.29,18.02,18.84,13786.91,3.51,3.85,11.74,11.63,1.82,2.13
28-Dec-2006,Thursday,160.78,161.34,157.15,158.08,1320.17,,,,,17180.00,169.77,177902.20,18.11,18.93,13846.34,3.53,3.86,11.79,11.68,1.83,2.14
27-Dec-2006,Wednesday,158.50,160.69,158.50,160.08,861.59,,,,,10573.00,111.42,180159.69,18.34,19.17,13859.69,3.57,3.91,11.93,11.81,1.85,2.17
26-Dec-2006,Tuesday,157.51,158.85,157.20,158.09,436.63,,,,,7658.00,55.73,177916.14,18.11,18.93,13708.34,3.53,3.86,11.79,11.68,1.83,2.14
22-Dec-2006,Friday,156.26,157.93,155.52,157.42,399.71,,,,,9661.00,50.74,177163.64,18.03,18.85,13471.74,3.51,3.85,11.75,11.64,1.82,2.13
21-Dec-2006,Thursday,157.25,157.25,153.93,156.18,741.03,,,,,14645.00,93.19,175763.17,17.89,18.70,13384.86,3.49,3.82,11.66,11.55,1.81,2.12
20-Dec-2006,Wednesday,156.02,157.75,152.44,154.60,1330.96,,,,,20711.00,166.68,173993.41,17.71,18.51,13340.21,3.45,3.78,11.56,11.45,1.79,2.10
19-Dec-2006,Tuesday,160.70,160.70,152.42,155.15,1742.91,,,,,28766.00,219.31,174613.53,17.77,18.58,13382.01,3.46,3.79,11.60,11.49,1.79,2.10
18-Dec-2006,Monday,156.39,160.60,154.16,159.62,811.25,,,,,17580.00,102.82,179644.09,18.28,19.11,13731.09,3.56,3.90,11.90,11.78,1.85,2.16
15-Dec-2006,Friday,156.39,157.38,154.03,155.21,836.87,,,,,14086.00,105.26,174676.23,17.78,18.59,13614.52,3.47,3.79,11.60,11.49,1.80,2.10
14-Dec-2006,Thursday,154.58,157.60,153.43,156.20,932.73,,,,,15862.00,117.12,175791.04,17.89,18.70,13487.16,3.49,3.82,11.67,11.56,1.81,2.12
13-Dec-2006,Wednesday,150.51,153.66,148.83,153.30,1561.81,,,,,17243.00,192.12,172530.23,17.56,18.36,13181.34,3.42,3.75,11.47,11.36,1.77,2.08
12-Dec-2006,Tuesday,153.14,155.89,146.23,149.58,2700.81,,,,,26506.00,330.02,168342.74,17.13,17.91,12995.02,3.34,3.66,11.22,11.12,1.73,2.03
11-Dec-2006,Monday,156.88,158.49,151.68,153.33,1785.56,,,,,19726.00,223.31,172558.10,17.56,18.36,13399.43,3.42,3.75,11.47,11.37,1.77,2.08
08-Dec-2006,Friday,162.21,162.21,156.39,156.98,1123.21,,,,,16625.00,143.88,176668.95,17.98,18.80,13799.49,3.50,3.84,11.72,11.61,1.82,2.13
07-Dec-2006,Thursday,158.00,162.08,158.00,161.06,1127.66,,,,,20101.00,146.71,181260.56,18.45,19.29,13972.03,3.60,3.94,11.99,11.88,1.86,2.18
06-Dec-2006,Wednesday,159.06,160.89,157.33,158.50,966.65,,,,,18424.00,124.13,178382.96,18.16,18.98,13949.00,3.54,3.87,11.82,11.71,1.83,2.15
05-Dec-2006,Tuesday,167.16,167.16,156.70,158.49,901.01,,,,,17979.00,115.62,178369.03,18.15,18.98,13937.65,3.54,3.87,11.82,11.71,1.83,2.15
04-Dec-2006,Monday,156.14,158.12,155.46,156.03,563.90,,,,,10156.00,71.40,175595.95,17.87,18.68,13874.33,3.48,3.81,11.65,11.54,1.80,2.11
01-Dec-2006,Friday,154.93,157.13,154.53,156.14,752.35,,,,,11886.00,94.87,175721.36,17.89,18.70,13844.78,3.49,3.82,11.66,11.55,1.81,2.12
30-Nov-2006,Thursday,157.25,157.25,153.66,154.16,491.53,,,,,8997.00,61.40,173491.75,17.66,18.46,13696.31,3.44,3.77,11.53,11.42,1.78,2.09
29-Nov-2006,Wednesday,155.38,156.63,154.24,154.67,388.99,,,,,8472.00,48.88,174063.09,17.72,18.52,13616.73,3.45,3.78,11.56,11.45,1.79,2.10
28-Nov-2006,Tuesday,157.80,158.49,153.81,154.90,1031.17,,,,,17810.00,129.50,174327.86,17.74,18.55,13601.95,3.46,3.79,11.58,11.47,1.79,2.10
27-Nov-2006,Monday,156.42,157.01,154.77,155.00,475.07,,,,,8924.00,59.74,174439.34,17.75,18.56,13773.59,3.46,3.79,11.59,11.48,1.79,2.10
24-Nov-2006,Friday,157.46,157.81,155.78,156.21,440.53,,,,,9159.00,55.82,175798.01,17.89,18.71,13703.33,3.49,3.82,11.67,11.56,1.81,2.12
23-Nov-2006,Thursday,158.63,159.48,157.08,157.43,868.83,,,,,12036.00,110.94,177170.61,18.03,18.85,13680.83,3.51,3.85,11.75,11.64,1.82,2.13
22-Nov-2006,Wednesday,158.13,159.73,157.63,158.28,624.20,,,,,13116.00,80.02,178125.17,18.13,18.95,13706.53,3.53,3.87,11.81,11.69,1.83,2.15
21-Nov-2006,Tuesday,155.40,158.32,155.40,157.74,499.02,,,,,10167.00,63.34,177518.99,18.07,18.89,13616.77,3.52,3.86,11.77,11.66,1.82,2.14
20-Nov-2006,Monday,156.01,156.88,153.11,155.72,798.11,,,,,15105.00,99.54,175247.57,17.84,18.65,13430.71,3.48,3.81,11.63,11.52,1.80,2.11
17-Nov-2006,Friday,157.44,157.46,155.28,155.92,523.81,,,,,11845.00,66.09,175470.53,17.86,18.67,13429.48,3.48,3.81,11.65,11.54,1.80,2.11
16-Nov-2006,Thursday,158.00,158.73,156.02,156.45,724.67,,,,,13752.00,92.15,176069.74,17.92,18.73,13505.89,3.49,3.82,11.68,11.57,1.81,2.12
15-Nov-2006,Wednesday,158.46,159.48,155.79,156.27,956.78,,,,,12558.00,121.60,175867.68,17.90,18.71,13469.37,3.49,3.82,11.67,11.56,1.81,2.12
14-Nov-2006,Tuesday,160.97,160.97,157.63,158.22,616.13,,,,,12236.00,78.99,178062.46,18.12,18.95,13425.50,3.53,3.87,11.80,11.69,1.83,2.14
13-Nov-2006,Monday,159.23,160.04,158.45,159.33,558.69,,,,,10346.00,71.92,179316.61,18.25,19.08,13399.00,3.56,3.90,11.88,11.76,1.84,2.16
10-Nov-2006,Friday,158.48,160.08,155.15,159.27,2666.30,,,,,20739.00,338.60,179239.97,18.24,19.07,13282.91,3.56,3.89,11.87,11.76,1.84,2.16
09-Nov-2006,Thursday,156.02,156.82,153.91,156.19,2107.37,,,,,22286.00,264.80,175777.10,17.89,18.70,13137.49,3.49,3.82,11.67,11.55,1.81,2.12
08-Nov-2006,Wednesday,159.88,160.35,153.58,155.02,2236.69,,,,,27259.00,281.74,174467.21,17.76,18.56,13072.51,3.46,3.79,11.59,11.48,1.79,2.10
07-Nov-2006,Tuesday,162.83,162.89,159.13,159.77,1032.22,,,,,14168.00,134.11,179804.34,18.30,19.13,13156.66,3.57,3.91,11.91,11.79,1.85,2.17
06-Nov-2006,Monday,159.73,162.94,158.62,161.72,1440.10,,,,,20645.00,187.74,181999.12,18.52,19.37,13186.89,3.61,3.95,12.04,11.92,1.87,2.19
03-Nov-2006,Friday,159.59,159.95,157.14,159.35,1189.95,,,,,17184.00,152.27,179330.55,18.25,19.08,13130.79,3.56,3.90,11.88,11.76,1.84,2.16
02-Nov-2006,Thursday,156.51,160.78,156.11,158.94,1616.90,,,,,24015.00,207.21,178870.69,18.21,19.03,13091.12,3.55,3.89,11.85,11.74,1.84,2.15
01-Nov-2006,Wednesday,151.81,157.01,151.08,156.54,2337.34,,,,,27783.00,292.48,176167.29,17.93,18.74,13033.04,3.49,3.83,11.69,11.58,1.81,2.12
31-Oct-2006,Tuesday,153.54,153.54,150.95,151.83,731.22,,,,,8613.00,89.70,170871.96,17.39,18.18,12961.90,3.39,3.71,11.37,11.27,1.76,2.06
30-Oct-2006,Monday,150.46,153.53,150.46,152.64,751.60,,,,,11994.00,92.53,171784.70,17.48,18.28,13024.26,3.41,3.73,11.43,11.32,1.77,2.07
27-Oct-2006,Friday,145.61,151.94,145.61,151.42,1739.91,,,,,20125.00,210.57,170405.13,17.34,18.13,12906.81,3.38,3.70,11.34,11.24,1.75,2.05
26-Oct-2006,Thursday,146.11,147.84,144.88,145.52,755.49,,,,,11155.00,89.37,163765.06,16.67,17.43,12698.41,3.25,3.56,10.95,10.85,1.68,1.97
23-Oct-2006,Monday,148.99,149.28,147.61,147.86,565.88,,,,,7208.00,67.70,166405.76,16.94,17.71,12623.28,3.30,3.61,11.11,11.00,1.71,2.00
21-Oct-2006,Saturday,153.56,153.56,148.09,148.80,375.23,,,,,8202.00,45.21,167464.83,17.04,17.82,12736.82,3.32,3.64,11.17,11.07,1.72,2.02
20-Oct-2006,Friday,148.24,150.91,148.24,148.84,1301.34,,,,,15269.00,157.44,167506.63,17.05,17.82,12709.40,3.32,3.64,11.17,11.07,1.72,2.02
19-Oct-2006,Thursday,150.07,150.94,146.85,148.05,1759.28,,,,,24073.00,211.21,166614.79,16.96,17.73,12723.59,3.31,3.62,11.12,11.02,1.71,2.01
18-Oct-2006,Wednesday,149.97,151.19,149.21,149.58,958.97,,,,,11598.00,116.45,168335.77,17.13,17.91,12858.48,3.34,3.66,11.22,11.12,1.73,2.03
17-Oct-2006,Tuesday,150.20,151.19,149.21,150.57,1066.46,,,,,14348.00,129.46,169457.55,17.25,18.03,12883.83,3.36,3.68,11.29,11.18,1.74,2.04
16-Oct-2006,Monday,148.34,150.91,147.75,150.25,1593.57,,,,,19492.00,192.80,169088.27,17.21,17.99,12928.18,3.35,3.67,11.27,11.16,1.74,2.04
13-Oct-2006,Friday,145.49,148.08,145.32,147.37,1753.88,,,,,22303.00,208.27,165848.36,16.88,17.65,12736.42,3.29,3.60,11.07,10.97,1.70,2.00
12-Oct-2006,Thursday,143.37,145.33,141.59,144.81,1658.74,,,,,15069.00,192.06,162970.77,16.59,17.34,12537.98,3.23,3.54,10.90,10.80,1.68,1.96
11-Oct-2006,Wednesday,143.62,143.86,140.93,141.55,1235.68,,,,,13508.00,141.97,159305.84,16.21,16.95,12353.49,3.16,3.46,10.68,10.59,1.64,1.92
10-Oct-2006,Tuesday,143.14,144.22,142.02,142.41,520.15,,,,,7745.00,60.11,160274.33,16.31,17.05,12363.77,3.18,3.48,10.74,10.64,1.65,1.93
09-Oct-2006,Monday,143.01,144.46,142.64,142.90,564.48,,,,,9530.00,65.39,160824.76,16.37,17.11,12365.83,3.19,3.49,10.77,10.68,1.65,1.94
06-Oct-2006,Friday,143.39,145.37,142.71,144.01,1105.34,,,,,16382.00,128.60,162071.95,16.50,17.24,12372.81,3.22,3.52,10.85,10.75,1.67,1.95
05-Oct-2006,Thursday,143.39,144.17,142.55,143.02,1159.43,,,,,11687.00,134.29,160957.15,16.38,17.13,12389.41,3.19,3.50,10.78,10.68,1.65,1.94
04-Oct-2006,Wednesday,142.07,145.37,141.68,142.31,1723.16,,,,,20421.00,199.13,160162.85,16.30,17.04,12204.01,3.18,3.48,10.73,10.64,1.65,1.93
03-Oct-2006,Tuesday,147.10,147.10,143.63,143.80,517.65,,,,,9092.00,60.40,161835.06,16.47,17.22,12366.39,3.21,3.52,10.83,10.74,1.66,1.95
29-Sep-2006,Friday,145.12,145.86,144.77,145.00,785.19,,,,,9094.00,92.09,163186.76,17.54,17.36,12454.42,3.42,3.54,11.80,10.81,1.86,1.97
28-Sep-2006,Thursday,146.04,146.36,144.04,144.63,1250.28,,,,,15346.00,146.29,162768.71,17.49,17.32,12380.74,3.41,3.54,11.77,10.79,1.85,1.96
27-Sep-2006,Wednesday,146.60,147.34,145.06,145.50,914.99,,,,,12743.00,108.19,163744.16,17.60,17.42,12366.91,3.43,3.56,11.83,10.85,1.86,1.97
26-Sep-2006,Tuesday,144.00,146.10,144.00,145.90,1433.22,,,,,17205.00,168.49,164197.05,17.64,17.47,12321.19,3.44,3.57,11.86,10.87,1.87,1.98
25-Sep-2006,Monday,142.52,145.49,142.52,144.09,1773.82,,,,,20052.00,207.14,162155.56,17.42,17.25,12173.91,3.40,3.52,11.73,10.75,1.84,1.95
22-Sep-2006,Friday,140.54,143.37,139.55,143.04,1977.05,,,,,31461.00,227.09,160978.05,17.30,17.13,12236.78,3.37,3.50,11.65,10.68,1.83,1.94
21-Sep-2006,Thursday,139.57,141.59,139.57,140.94,1307.95,,,,,16211.00,148.78,158616.05,17.04,16.88,12274.27,3.33,3.45,11.50,10.55,1.80,1.91
20-Sep-2006,Wednesday,134.97,139.99,134.97,139.58,1230.04,,,,,18887.00,137.98,157090.16,16.88,16.71,12109.14,3.29,3.41,11.40,10.46,1.79,1.89
19-Sep-2006,Tuesday,134.38,141.77,134.38,138.48,1404.16,,,,,20049.00,158.95,155842.97,16.75,16.58,11970.47,3.27,3.39,11.32,10.38,1.77,1.88
18-Sep-2006,Monday,147.10,147.10,139.70,140.17,1323.88,,,,,19907.00,150.78,157752.08,16.95,16.79,12071.30,3.31,3.43,11.45,10.49,1.79,1.90
15-Sep-2006,Friday,140.54,141.61,138.06,141.22,1250.79,,,,,22807.00,141.67,158929.59,17.08,16.91,12009.59,3.33,3.45,11.52,10.56,1.81,1.91
14-Sep-2006,Thursday,138.93,140.67,138.12,139.42,1266.07,,,,,21894.00,142.74,156902.04,16.86,16.69,11973.02,3.29,3.41,11.39,10.44,1.78,1.89
13-Sep-2006,Wednesday,137.47,139.40,137.47,138.23,1891.30,,,,,18785.00,211.65,155564.27,16.72,16.55,11893.79,3.26,3.38,11.31,10.37,1.77,1.87
12-Sep-2006,Tuesday,134.94,137.42,133.13,137.04,2151.78,,,,,29773.00,235.71,154226.50,16.57,16.41,11660.79,3.23,3.35,11.22,10.29,1.75,1.86
11-Sep-2006,Monday,140.25,140.29,133.91,134.67,2161.18,,,,,27047.00,238.38,151564.90,16.29,16.13,11550.69,3.18,3.29,11.05,10.13,1.72,1.83
08-Sep-2006,Friday,139.76,140.46,137.74,139.96,1359.55,,,,,20867.00,152.72,157515.18,16.93,16.76,11918.65,3.30,3.42,11.43,10.48,1.79,1.90
07-Sep-2006,Thursday,140.29,140.46,138.88,139.37,1162.65,,,,,14993.00,131.09,156846.30,16.85,16.69,11853.85,3.29,3.41,11.39,10.44,1.78,1.89
06-Sep-2006,Wednesday,139.30,141.89,139.30,140.83,1212.04,,,,,21423.00,137.94,158490.64,17.03,16.86,11933.21,3.32,3.44,11.49,10.54,1.80,1.91
05-Sep-2006,Tuesday,139.92,140.29,138.66,139.34,714.60,,,,,12530.00,80.45,156811.46,16.85,16.69,11904.60,3.29,3.41,11.39,10.44,1.78,1.89
04-Sep-2006,Monday,137.60,140.77,137.60,140.04,790.76,,,,,12362.00,89.52,157605.76,16.94,16.77,11914.21,3.30,3.42,11.44,10.49,1.79,1.90
01-Sep-2006,Friday,138.31,139.67,138.31,138.95,824.33,,,,,14272.00,92.62,156372.50,16.80,16.64,11778.02,3.28,3.40,11.36,10.41,1.78,1.88
31-Aug-2006,Thursday,141.76,141.76,137.76,138.38,1378.10,,,,,24328.00,155.05,155738.46,16.74,16.57,11699.05,3.26,3.38,11.32,10.38,1.77,1.88
30-Aug-2006,Wednesday,137.07,140.53,137.07,139.83,1211.26,,,,,22595.00,136.24,157361.90,16.91,16.74,11723.92,3.30,3.42,11.42,10.47,1.79,1.90
29-Aug-2006,Tuesday,138.68,140.28,137.94,138.27,1077.11,,,,,16604.00,120.94,155613.04,16.72,16.56,11706.85,3.26,3.38,11.31,10.37,1.77,1.87
28-Aug-2006,Monday,137.44,139.19,137.21,138.93,764.63,,,,,14705.00,85.32,156358.57,16.80,16.64,11619.52,3.28,3.40,11.36,10.41,1.78,1.88
25-Aug-2006,Friday,138.82,139.29,136.45,137.50,2028.09,,,,,32345.00,225.69,154749.07,16.63,16.47,11572.20,3.24,3.36,11.25,10.32,1.76,1.86
24-Aug-2006,Thursday,130.97,138.93,130.63,137.01,2777.31,,,,,37976.00,302.17,154198.63,16.57,16.41,11531.95,3.23,3.35,11.22,10.29,1.75,1.86
23-Aug-2006,Wednesday,131.13,132.97,130.76,131.47,1176.51,,,,,18937.00,125.32,147955.72,15.90,15.74,11406.65,3.10,3.21,10.81,9.92,1.68,1.78
22-Aug-2006,Tuesday,134.10,134.32,130.89,131.85,1250.29,,,,,17562.00,134.37,148387.70,15.95,15.79,11502.62,3.11,3.22,10.84,9.94,1.69,1.79
21-Aug-2006,Monday,130.59,132.86,129.39,132.24,1017.61,,,,,17775.00,107.83,148826.66,15.99,15.84,11511.68,3.12,3.23,10.87,9.97,1.69,1.79
18-Aug-2006,Friday,131.75,132.49,129.95,130.69,1323.98,,,,,19556.00,140.15,147084.77,15.81,15.65,11465.72,3.08,3.20,10.76,9.87,1.67,1.77
17-Aug-2006,Thursday,129.39,132.92,128.53,131.92,2284.23,,,,,32436.00,242.17,148464.35,15.95,15.80,11477.48,3.11,3.22,10.85,9.95,1.69,1.79
16-Aug-2006,Wednesday,127.41,130.47,127.41,129.39,1231.88,,,,,19601.00,128.65,145621.59,15.65,15.49,11448.31,3.05,3.16,10.66,9.78,1.66,1.75
14-Aug-2006,Monday,125.18,127.66,125.18,127.42,1145.04,,,,,21581.00,117.27,143398.94,15.41,15.26,11312.99,3.01,3.11,10.52,9.65,1.63,1.73
11-Aug-2006,Friday,120.74,125.68,120.73,125.20,2379.77,,,,,36571.00,237.48,140897.60,15.14,14.99,11192.46,2.95,3.06,10.36,9.50,1.60,1.70
10-Aug-2006,Thursday,122.08,122.67,119.74,121.35,1265.56,,,,,20242.00,123.85,136563.79,14.67,14.53,11149.17,2.86,2.97,10.08,9.25,1.55,1.64
09-Aug-2006,Wednesday,120.74,123.33,119.86,122.14,1492.00,,,,,20473.00,147.18,137455.63,14.77,14.63,11145.18,2.88,2.99,10.14,9.30,1.56,1.66
08-Aug-2006,Tuesday,116.39,121.22,116.39,121.03,1269.20,,,,,18885.00,123.02,136208.44,14.64,14.49,11014.97,2.86,2.96,10.06,9.23,1.55,1.64
07-Aug-2006,Monday,119.61,119.93,118.00,118.25,1298.95,,,,,21958.00,124.32,133080.02,14.30,14.16,10812.64,2.79,2.89,9.86,9.04,1.51,1.60
04-Aug-2006,Friday,122.34,123.76,119.24,119.79,2493.46,,,,,29566.00,244.37,134807.97,14.49,14.34,10866.51,2.83,2.93,9.97,9.15,1.53,1.62
03-Aug-2006,Thursday,122.74,124.74,121.72,122.36,2002.59,,,,,26783.00,199.70,137706.46,14.80,14.65,10923.16,2.89,2.99,10.15,9.32,1.57,1.66
