Date,Open (Unit Curr),High (Unit Curr),Low (Unit Curr),Close (Unit Curr),Volume (000's),No of Trades,Value,Market Cap,TTM PE(x),Cons TTM PE(x),SENSEX,P/BV(x),Cons P/BV(x),EV/EBIDTA(x),Cons EV/EBIDTA(x),MCAP/Sales(x),Cons MCAP/Sales(x)
21-Jan-19,733,750.7,733,742.75,439.7,8925,32.7364878,324481.3226,23.11120532,21.60184559,36578.96,4.883948049,4.718607946,14.72443883,13.42070053,4.625140011,4.095952065
18-Jan-19,731.95,736,726.5,731,203.144,3873,14.8375145,319348.1613,22.74559554,21.26011326,36386.61,4.806685996,4.643961506,14.47880952,13.19458003,4.551972195,4.031155786
17-Jan-19,736.45,738.65,728.75,733.4,284.316,5276,20.8337326,320396.6368,22.82027328,21.32991391,36374.08,4.822467182,4.659208439,14.52898061,13.24076635,4.566917111,4.044390771
16-Jan-19,729,737.65,729,736.55,570.874,11316,41.8814984,321772.7609,22.91828782,21.42152726,36321.29,4.843179987,4.679220037,14.59483017,13.30138588,4.586532313,4.061761688
15-Jan-19,705.1,729.8,705.1,726.55,907.834,18039,65.435976,317404.113,22.60713056,21.13069123,36318.33,4.777425049,4.615691152,14.38578395,13.10894291,4.524261831,4.006615918
14-Jan-19,706,709,695.7,700.9,1900.868,27097,133.1799063,306198.5312,21.80901219,20.38469684,35853.56,4.608763632,4.452739562,13.8495804,12.61532669,4.364538046,3.865167018
11-Jan-19,683.9,686,672.8,683.7,965.6,12333,65.547967,298684.4568,21.27382171,19.88181167,36009.84,4.495665138,4.343469879,13.4900209,12.28432478,4.257432818,3.770316294
10-Jan-19,681.15,682,672.65,679.75,591.859,8422,40.1063191,296958.8409,21.15091459,19.76694674,36106.5,4.469691937,4.31837597,13.40744764,12.2083098,4.232835978,3.748533715
09-Jan-19,684.9,689.8,664.55,675.85,1401.279,21094,94.9135822,295255.0682,21.02956326,19.65353579,36212.91,4.444047511,4.293599704,13.32591962,12.13325705,4.20855049,3.727026864
08-Jan-19,673.05,677.45,668.2,669.85,528.366,5394,35.5317034,292633.8794,20.84286891,19.47905741,35980.93,4.404594548,4.255482373,13.20049189,12.01779126,4.171188201,3.693939402
07-Jan-19,666.95,682.8,662.35,671.15,675.873,7639,45.2615185,293201.8037,20.88331935,19.51686106,35850.16,4.41314269,4.263741128,13.2276679,12.04280885,4.179283364,3.701108352
04-Jan-19,671.1,674,651.15,660.75,532.339,10650,35.1270236,288658.4099,20.5597158,19.21443186,35695.1,4.344757554,4.197671088,13.01025983,11.84266816,4.114522063,3.643756752
03-Jan-19,670.9,677,663.8,667.55,355.183,7225,23.7819351,291629.0904,20.77130274,19.41217403,35513.71,4.389470912,4.24087073,13.15241126,11.97352938,4.156865991,3.681255875
02-Jan-19,668,673.7,662.45,669.3,419.594,7740,28.082319,292393.6038,20.82575526,19.46306356,35891.52,4.400978026,4.251988285,13.18899434,12.0072069,4.167763325,3.690906385
01-Jan-19,661,667,654.3,664.65,221.951,3999,14.6605238,290362.1825,20.68106713,19.32784281,36254.57,4.37040198,4.222447353,13.09178785,11.91772092,4.138807551,3.665263602
31-Dec-18,659,662.15,656.1,659.85,268.693,4696,17.7191041,288265.2315,20.53171165,19.1882601,36068.33,4.33883961,4.191953488,12.99144567,11.82534829,4.10891772,3.638793632
28-Dec-18,662.8,663.9,656,657.6,288.729,5692,19.0185141,287282.2858,17.36573571,17.36783543,36076.72,4.56456328,4.409109958,12.39399642,11.74733687,4.289830455,3.799314491
27-Dec-18,652.1,663.25,649.3,657.35,512.892,9622,33.776462,287173.0696,17.35913378,17.3612327,35807.28,4.562827969,4.407433745,12.38899249,11.74253997,4.288199589,3.797870104
26-Dec-18,648.9,650,637.7,644.6,440.867,9765,28.3062615,281603.0435,17.02243498,17.02449319,35649.94,4.474327084,4.321946896,12.13379189,11.49789801,4.205025413,3.724206388
24-Dec-18,658,658.8,648,649.05,579.592,10936,37.8119565,283547.0918,17.13994946,17.14202188,35470.15,4.505215628,4.351783483,12.2228619,11.58328285,4.234054831,3.74991647
21-Dec-18,660.7,660.7,643.8,645.75,981.311,15467,64.0753624,282105.438,17.05280389,17.05486577,35742.07,4.482309517,4.329657475,12.15680999,11.51996375,4.212527397,3.730850567
20-Dec-18,662.7,671.45,657,666.85,579.639,10808,38.5449066,291323.2851,17.61000739,17.61213665,36431.67,4.628769804,4.471129829,12.57914195,11.92482222,4.350172505,3.852756795
19-Dec-18,673,673,661.75,665.25,940.615,11847,62.5688088,290624.3014,17.56775499,17.56987914,36484.33,4.617663811,4.460402068,12.54711678,11.89412205,4.339734961,3.843512721
18-Dec-18,694,694,675,676.35,1040.768,9983,70.7504565,295473.5006,17.86088101,17.8630406,36347.08,4.69471164,4.534825913,12.76929142,12.10710447,4.41214542,3.907643485
17-Dec-18,713,714,692.1,693.55,612.157,6818,42.5958831,302987.575,18.31491536,18.31712984,36270.07,4.814055669,4.650105441,13.11342641,12.43700126,4.524304814,4.006978136
14-Dec-18,695.15,713,693.5,705.6,482.934,10362,34.0972506,308248.7842,18.63312562,18.63537859,35962.93,4.897696893,4.730898132,13.35461363,12.66820964,4.602911797,4.076596889
13-Dec-18,679.25,698.8,679.25,696.5,365.946,7616,25.2879568,304273.3534,18.39281746,18.39504136,35929.64,4.834532151,4.669884564,13.17247224,12.49360414,4.543548847,4.024021731
12-Dec-18,674.95,680,671,678.7,345.321,4521,23.3442868,296497.2361,17.92276412,17.92493119,35779.07,4.71097914,4.550539345,12.81619567,12.15206811,4.427432308,3.92118241
11-Dec-18,665.15,681.2,660.95,674.25,398.365,6349,26.7821606,294553.2068,17.80525078,17.80740364,35150.01,4.680090887,4.52070304,12.72712653,12.0666841,4.398403173,3.89547258
10-Dec-18,678,683.05,665.7,667.8,302.526,6309,20.2898326,291735.4565,17.63492247,17.63705473,34959.72,4.635320274,4.47745716,12.59802631,11.94292526,4.356327236,3.85820777
07-Dec-18,670.5,685,666.5,681.05,468.211,4581,31.7548486,297523.8584,17.98482172,17.9869963,35673.25,4.727290914,4.566295596,12.86323219,12.19715854,4.4427623,3.934759512
06-Dec-18,675.3,685.2,664.5,668.2,598.535,10597,40.2618414,291910.2007,17.64548546,17.64761901,35312.13,4.638096746,4.480139075,12.60603253,11.95060023,4.358936596,3.860518766
05-Dec-18,682.2,684,673.2,681.45,494.434,4211,33.5701937,297698.6026,17.99538472,17.99756057,35884.41,4.730067386,4.568977511,12.8712384,12.20483351,4.445371661,3.937070508
04-Dec-18,673.9,688.4,671.4,684.45,463.485,9012,31.660029,299009.1841,18.07460719,18.07679262,36134.31,4.750890927,4.589091874,12.93128501,12.26239576,4.464941864,3.954402977
03-Dec-18,670.5,678.5,666.3,669.85,463.557,4096,31.0566423,292631.0205,17.68905782,17.69119664,36241,4.649549694,4.491201975,12.63905817,11.98225947,4.369700208,3.870051625
30-Nov-18,663,671.95,661,666.5,504.992,5707,33.6460269,291167.5378,17.60059273,17.60272084,36194.3,4.626296739,4.468740936,12.57200612,11.91798162,4.347846815,3.850697033
29-Nov-18,672,675,659,659.6,1489.912,7795,98.8420386,288153.2002,17.41838104,17.42048712,36170.41,4.578402594,4.422477902,12.43389891,11.78558844,4.302835347,3.810832353
28-Nov-18,643,668.25,640.1,666.35,1150.99,25588,76.0687744,291102.0087,17.5966316,17.59875924,35716.95,4.625255562,4.467735218,12.56900378,11.91510351,4.346868304,3.84983041
27-Nov-18,627,640,625.55,637,773.589,12102,49.0696808,278280.1524,16.82157174,16.82360567,35513.14,4.421531917,4.270949702,11.98154776,11.3519528,4.155406483,3.680261081
26-Nov-18,623.5,627.75,600.65,621.3,628.314,11152,38.6972653,271421.4422,16.40619202,16.40817572,35354.08,4.312356941,4.165492616,11.66671101,11.05014207,4.052795881,3.589383375
22-Nov-18,623.9,628.5,617.65,620.45,477.899,8843,29.7531321,271037.1899,16.38374672,16.38572771,34981.02,4.306457209,4.159793809,11.64969862,11.03383354,4.047251254,3.584472743
21-Nov-18,642,642.05,612.2,620.95,1687.076,23187,104.2998291,271255.6097,16.39694984,16.39893242,35199.8,4.309927639,4.163146049,11.65970591,11.04342679,4.050512799,3.58736135
20-Nov-18,648.55,655,639.65,641.1,290.896,6224,18.7646688,280057.9296,16.92903541,16.93108233,35474.51,4.449785989,4.298241294,12.06299976,11.43003482,4.181953065,3.703772223
19-Nov-18,655,662,649.4,651.8,436.161,6735,28.447915,284732.1144,17.2115821,17.21366318,35774.88,4.524053201,4.369979216,12.27715581,11.6353304,4.251750129,3.765588418
16-Nov-18,664,664,644.4,650.45,851.972,11290,55.2736829,284142.3808,17.17593368,17.17801045,35457.16,4.514683039,4.36092817,12.25013612,11.60942863,4.242943957,3.757789178
15-Nov-18,653.45,665.95,647.25,656.35,920.461,9896,60.7510129,286719.735,17.33173045,17.33382606,35260.54,4.555634119,4.400484595,12.36822216,11.72262899,4.281430189,3.791874744
14-Nov-18,669,669,640.25,653.45,1119.117,18865,72.1424942,285452.8999,17.25515238,17.25723873,35141.99,4.535505622,4.381041606,12.31017987,11.66698813,4.262513228,3.775120822
13-Nov-18,666,667.7,656.95,665.7,171.252,4432,11.3639023,290804.1862,17.57862872,17.58075419,35144.49,4.620531169,4.46317147,12.55535852,11.90202279,4.342421081,3.8458917
12-Nov-18,666,676.4,662.55,664.45,308.091,6048,20.6269495,290258.1365,17.54562093,17.5477424,34812.99,4.611855093,4.454790872,12.53034029,11.87803967,4.334267219,3.838670182
09-Nov-18,677.2,679.45,657.4,661.45,394.045,9386,26.0962427,288947.6174,17.46640224,17.46851413,35158.55,4.59103251,4.434677436,12.47029654,11.82048016,4.314697948,3.821338538
07-Nov-18,674.45,678,671.75,676,84.376,3477,5.6975235,295303.635,17.85061291,17.85277126,35237.68,4.692022037,4.532227601,12.76150873,12.09964377,4.409608909,3.905397009
06-Nov-18,669,675.1,662.1,666.8,785.263,5232,52.6361042,291284.7098,17.60767558,17.60980455,34991.91,4.628166116,4.470546397,12.57737456,11.92312795,4.349596481,3.852246636
05-Nov-18,663,666.9,657.05,662.75,372.745,6642,24.6729166,289515.5091,17.50073034,17.50284638,34950.92,4.600055629,4.443393258,12.4963155,11.84542261,4.323177966,3.828848917
02-Nov-18,668.1,675.3,660.5,662.05,533.579,8621,35.5021314,289209.7213,17.48224598,17.48435978,35011.65,4.595197026,4.438700123,12.48230529,11.83199206,4.318611803,3.824804867
01-Nov-18,693.9,693.9,660.1,666.35,349.193,6998,23.4060753,291088.132,17.59579277,17.59792031,34431.97,4.625042729,4.467529382,12.568368,11.91449402,4.34666109,3.849646889
31-Oct-18,665,693.15,662.05,686.25,582.754,12637,39.6991275,299781.2419,18.12127679,18.12346787,34442.05,4.763165863,4.600948508,12.96665821,12.29630543,4.476470583,3.964613458
30-Oct-18,640,663,638,659.75,415.852,13780,27.3268898,288204.99,17.42151164,17.42361811,33891.13,4.579233046,4.423279822,12.43627174,11.7878631,4.303608695,3.811517273
29-Oct-18,633,650,631.7,643.8,478.683,16465,30.4714712,281237.3968,17.00033224,17.00238778,34067.4,4.468526313,4.316343387,12.11703914,11.48183838,4.199565408,3.719370702
26-Oct-18,645.1,649.85,630,633.5,397.563,12605,25.3029402,276737.9479,16.72834805,16.7303707,33349.31,4.397035445,4.247287256,11.91088893,11.2842174,4.13237758,3.659865392
25-Oct-18,643,655.75,636.05,649.3,373.386,9425,24.1589756,283640.0151,17.14556652,17.14763962,33690.09,4.506701049,4.35321802,12.22711935,11.58736415,4.235442404,3.751145382
24-Oct-18,663.05,666.45,647.9,650.15,1825.795,11668,118.9449076,284011.3289,17.16801181,17.17008763,34033.96,4.512600781,4.358916827,12.24413174,11.60367267,4.24098703,3.756056014
23-Oct-18,679,681.65,654.65,657.85,533.828,11444,35.4478673,287374.9945,17.3713398,17.3734402,33847.23,4.56604541,4.410541313,12.39824404,11.75140875,4.291214824,3.800540566
22-Oct-18,691,705,674.1,678.25,462.086,6678,31.3541565,296286.5244,17.91002694,17.91219247,34134.38,4.707638975,4.547312678,12.80654154,12.14281341,4.424285862,3.918395742
19-Oct-18,689.8,689.8,678.5,682.6,821.154,11760,55.9816923,298186.777,18.02489405,18.02707347,34315.63,4.73783172,4.57647716,12.89360498,12.22627469,4.452661304,3.943526625
17-Oct-18,707,721,701.25,704.5,1145.997,16414,81.4752443,307753.5664,18.60319053,18.60543987,34779.58,4.889836576,4.723305244,13.33192435,12.64645911,4.595516977,4.070047623
16-Oct-18,709,713.75,688.1,696.4,774.209,17535,54.3563401,304215.1649,18.38930005,18.39152353,35162.48,4.833615602,4.668998966,13.16980623,12.49104843,4.542679948,4.023252185
15-Oct-18,690,705.8,681.65,699.1,443.802,7327,30.6953797,305393.6541,18.46059688,18.46282898,34865.1,4.852355927,4.687101059,13.2238456,12.54285199,4.560292291,4.038850664
12-Oct-18,677,690,662.6,679.05,422.848,11985,28.5462546,296635.0463,17.93115192,17.93332001,34733.58,4.713191664,4.552676261,12.82255321,12.15816261,4.429504334,3.923017513
11-Oct-18,689.9,691.75,665.25,675,680.373,17619,46.0692457,294865.8512,17.82420668,17.82636184,34001.15,4.685081176,4.525523122,12.74149414,12.08045727,4.403085819,3.899619795
10-Oct-18,718.15,720,695.4,700.3,1078.764,22812,75.7359984,305917.8601,18.49228436,18.49452029,34760.89,4.86068496,4.695146433,13.2478631,12.56587579,4.568119999,4.045783322
09-Oct-18,716,726,703.1,717.35,437.278,7095,31.0782653,313365.9531,18.94251061,18.94480098,34299.47,4.97902664,4.809457795,13.58911175,12.89300567,4.679338685,4.144284829
08-Oct-18,725.05,728.5,710.35,714.5,228.274,6763,16.3666395,312120.9639,18.86725285,18.86953412,34474.38,4.959245186,4.790350031,13.53207019,12.83832414,4.660747878,4.127819768
05-Oct-18,711,731.25,709,721.85,399.124,8675,28.7095546,315331.7254,19.06133866,19.0636434,34376.99,5.010260514,4.839627949,13.67917738,12.97934493,4.708692591,4.170282294
04-Oct-18,728,729,702.9,706.35,403.889,17656,28.7538662,308560.7318,18.65204206,18.65429731,35169.16,4.902677169,4.73570853,13.36895133,12.68195414,4.607584694,4.08073547
03-Oct-18,744.7,751.95,726.55,727.85,292.087,6621,21.5331443,317952.7552,19.21977605,19.22209995,35975.63,5.05190568,4.879854822,13.79926488,13.09446395,4.747831131,4.204945581
01-Oct-18,735.1,754.95,733.4,744.45,3761.334,11957,277.5003736,325204.2709,19.6581195,19.6604964,36526.14,5.167123973,4.991149168,14.13150696,13.4129599,4.856114427,4.300847342
28-Sep-18,720,734,715.8,727.85,506.489,12915,36.8201907,317952.7552,19.5747556,19.67894753,36227.14,4.67803286,4.574781358,14.06607301,13.39510065,4.965916804,4.381204255
27-Sep-18,719.5,730.65,718.05,724.15,804.565,7749,58.2057152,316336.4535,19.47524801,19.57891029,36324.17,4.654252244,4.551525617,13.99058722,13.32248073,4.94067274,4.358932557
26-Sep-18,738,738,712.4,717.8,282.597,9485,20.3528508,313562.5303,19.30447148,19.40722475,36542.27,4.613439564,4.511613738,13.86103728,13.19784923,4.897348467,4.320709506
25-Sep-18,720,735.8,717.35,726.5,359.507,12006,26.1901945,317363.0235,19.53844878,19.64244745,36652.06,4.669356149,4.566296155,14.03853089,13.36860419,4.956706132,4.373078095
24-Sep-18,709,729.95,705.5,717.3,749.018,10436,54.0034984,313344.1112,19.29102451,19.39370621,36305.02,4.610225968,4.50847107,13.8508365,13.18803573,4.893937107,4.317699817
21-Sep-18,719,719,692,706.3,773.924,14407,54.6470031,308538.8899,18.99519115,19.09629819,36841.6,4.539526838,4.439332381,13.62641929,12.97213865,4.818887186,4.25148666
19-Sep-18,725,727.4,714.95,720.4,151.49,5487,10.9046419,314698.3099,19.37439573,19.47752119,37121.22,4.630150268,4.52795561,13.91408135,13.24887945,4.915087539,4.336359889
18-Sep-18,732,732,716.8,719.15,202.211,7441,14.5987015,314152.262,19.3407783,19.44372483,37290.67,4.622116276,4.52009894,13.8885794,13.22434569,4.906559139,4.328835667
17-Sep-18,736.4,740,725.1,726.55,292.264,8110,21.3677284,317384.8654,19.53979347,19.64379931,37585.51,4.669677508,4.566610422,14.03955097,13.36958554,4.957047268,4.373379064
14-Sep-18,742.5,744,730.15,735.2,374.118,7273,27.556702,321163.5167,19.77242607,19.87767015,38090.64,4.725272733,4.620978573,14.2160245,13.53935915,5.016063796,4.425446683
12-Sep-18,743,745.75,736.25,742.7,285.153,8951,21.1305797,324439.8039,19.97413064,20.08044835,37717.96,4.773476685,4.668118589,14.36903624,13.68656171,5.067234197,4.470592018
11-Sep-18,734.3,744.15,732.55,734.25,465.074,6518,34.408018,320748.5203,19.74687683,19.85198492,37413.13,4.719166899,4.615007505,14.19664302,13.5207135,5.009582212,4.419728274
10-Sep-18,737,746.5,729.65,731.95,312.641,7997,23.0591436,319743.7922,19.68502076,19.78979961,37922.17,4.704384354,4.600551233,14.14971942,13.47557138,4.993889956,4.405883705
07-Sep-18,733.05,737,724.75,733.15,353.724,8943,25.8721999,320267.9982,19.71729349,19.82224412,38389.82,4.712096986,4.608093636,14.1742013,13.49912379,5.00207722,4.413106958
06-Sep-18,734.5,735,725,727.95,246.579,6071,18.0243298,317996.439,19.57744499,19.68165124,38242.81,4.678675579,4.575409892,14.06811316,13.39706335,4.966599076,4.381806193
05-Sep-18,741.75,748.45,726.35,729.8,625.03,13169,45.984018,318804.5899,19.62719879,19.73166986,38018.31,4.690565888,4.587037762,14.10585606,13.43337332,4.979221108,4.392942042
04-Sep-18,723.7,748.35,717,735.65,832.961,21450,61.4940124,321360.0939,19.78452835,19.88983685,38157.92,4.72816497,4.623806974,14.22520521,13.54819131,5.01913402,4.428155403
03-Sep-18,729,733.5,715,716.725,628.171,7726,91.0180911,313092.9291,19.2755605,19.37815988,38312.52,4.681756723,4.576773391,13.8391056,13.1767502,4.890014043,4.314238675
31-Aug-18,711,726.5,711,720,2123.233,6596,304.9104119,314523.5746,19.36363816,19.46670635,38645.07,4.703149522,4.597686479,13.90592072,13.24102865,4.912358451,4.333952138
30-Aug-18,705.5,711.5,698.5,708.75,245.211,5388,34.5509566,309609.1437,19.06108131,19.16253907,38690.1,4.62966281,4.525847628,13.67640312,13.02022482,4.83560285,4.266234136
29-Aug-18,717.5,717.85,703,705.175,218.669,6861,30.9003449,308047.4468,18.96493547,19.06588146,38722.93,4.606310367,4.503018837,13.60346753,12.95005826,4.811211626,4.24471486
28-Aug-18,708,719.25,706.15,712.175,160.074,5509,22.8595899,311105.3149,19.15319306,19.25514111,38896.63,4.652035431,4.547718567,13.74627848,13.08744731,4.858970667,4.286850505
27-Aug-18,691.675,709.45,691.675,707.45,135.904,4777,19.1122017,309041.2539,19.02611918,19.12739085,38694.11,4.621171013,4.51754625,13.64988109,12.99470971,4.826733314,4.258408944
24-Aug-18,696.275,701.5,688,689.975,561.628,4089,77.5913776,301407.5047,18.55614755,18.65491766,38251.8,4.507021654,4.405956567,13.29336375,12.65172776,4.707506281,4.153220314
23-Aug-18,694.15,701.325,693.175,699.6,102.744,3569,14.3338316,305612.0733,18.81500174,18.91514967,38336.76,4.569893618,4.467418696,13.48972881,12.8406377,4.773174962,4.211156827
21-Aug-18,693.05,697,687.125,692.15,250.832,6004,34.6541582,302357.628,18.61464187,18.71372334,38285.75,4.521229085,4.419845412,13.33773715,12.6944165,4.722345697,4.166312462
20-Aug-18,694.35,704,686.775,692.6,519.336,12808,72.1840136,302554.2052,18.62619653,18.7253395,38278.75,4.524037718,4.422591016,13.34650244,12.702849,4.725276997,4.168898615
17-Aug-18,716.425,718.325,711.725,715.675,90.661,3073,12.9716897,312634.2489,19.246756,19.34920206,37947.88,4.674762769,4.569936219,13.8172547,13.15572888,4.882706634,4.307791678
16-Aug-18,705.625,717.35,705.625,712.65,127.148,3961,18.1410233,311312.8131,19.16540421,19.26741726,37663.56,4.65500358,4.550620109,13.75554178,13.09635893,4.862068512,4.289583595
14-Aug-18,705.175,712,701.7,704.375,121.305,3410,17.1468687,307688.93,18.94286339,19.0436919,37852,4.600951584,4.497780172,13.5867238,12.93395022,4.805612164,4.239774707
13-Aug-18,692.5,705.5,689.9,704.725,281.218,6680,39.324538,307841.8189,18.95227599,19.0531546,37644.9,4.603237772,4.500015094,13.59386414,12.94081947,4.808000046,4.241881427
10-Aug-18,691.15,694.45,686.775,692.6,61.473,1922,8.4867183,302545.3103,18.62619653,18.7253395,37869.23,4.524037718,4.422591016,13.34650244,12.702849,4.725276997,4.168898615
09-Aug-18,683.025,694.9,683.025,690.15,158.379,3757,21.8933542,301475.0879,18.56030831,18.65910057,38024.37,4.508034408,4.406946563,13.29652008,12.65476425,4.708561824,4.154151572
08-Aug-18,684.05,687.075,677.15,681.45,63.645,2710,8.6710976,297674.7064,18.3263379,18.42388478,37887.56,4.451206328,4.351392792,13.11903169,12.48401431,4.649205904,4.101784524
07-Aug-18,683.5,688.775,680.925,684.7,142.725,4101,19.5347578,299094.3892,18.41374064,18.51175275,37665.8,4.472435208,4.372145638,13.18533482,12.54780021,4.671379093,4.121346927
06-Aug-18,682.5,687.9,674.025,680.4,109.802,3356,14.9458822,297216.0397,18.29810009,18.39549667,37691.89,4.444347767,4.344688027,13.09761067,12.46340656,4.642042259,4.095464363
03-Aug-18,680,683.2,678.2,682.05,1581.82,2169,214.9864331,297936.8017,18.34247379,18.44010656,37556.16,4.455125506,4.355224087,13.13127226,12.49579017,4.653299416,4.105396044
02-Aug-18,677.55,683.225,675.55,677.7,69.616,2748,9.454281,296036.611,18.22548858,18.32249867,37165.16,4.426711466,4.327447201,13.04252807,12.41041519,4.623621456,4.07921252
01-Aug-18,682.925,684,675.5,676.875,1176.161,5825,159.4363735,295676.23,18.20330173,18.30019372,37521.62,4.421322596,4.322179171,13.02569727,12.39422339,4.617992878,4.074246679
31-Jul-18,675,685.025,667.5,682.5,2863.072,11533,386.1839027,298133.3732,18.3545757,18.4522729,37606.58,4.458064889,4.358097558,13.1404527,12.50462206,4.65636955,4.108104685
30-Jul-18,692.5,692.5,675,676.575,1592.102,3836,216.1328758,295545.1824,18.19523378,18.29208283,37494.4,4.419363007,4.320263524,13.01957698,12.38833546,4.615946122,4.072440919
27-Jul-18,690,694.15,685,687.275,1266.384,3332,174.4376559,300219.2147,18.4829905,18.58137122,37336.85,4.489255014,4.388588277,13.2378673,12.59833826,4.68894708,4.136846369
26-Jul-18,690,694.85,684.5,687.6,894.575,3795,123.8274097,300361.183,18.49173078,18.59015801,36984.64,4.491377902,4.390663562,13.24449762,12.60471685,4.691164399,4.13880261
25-Jul-18,690,696.05,683.05,691.85,192.554,6957,26.6207803,302217.6912,18.60602667,18.70506228,36858.23,4.519138745,4.417801898,13.33120172,12.68812918,4.720160107,4.164384214
24-Jul-18,681,689.9,678.25,688,113.488,4283,15.5337728,300535.9132,18.50248804,18.60097253,36825.1,4.493990687,4.393217758,13.252658,12.61256742,4.693893407,4.14121029
23-Jul-18,675.05,684.025,668.35,677.875,130.28,3960,17.6053452,296113.0554,18.23019488,18.32723002,36718.6,4.427854559,4.328564662,13.04609824,12.41384982,4.624815397,4.08026588
20-Jul-18,660.525,683.525,660.525,674.175,816.448,8815,110.3917222,294496.8013,18.13069022,18.22719572,36496.37,4.403686296,4.304938346,12.97061467,12.34123203,4.599572075,4.057994836
19-Jul-18,661.2,665.15,655.425,658.275,116.146,4704,15.3153818,287551.2765,17.70308912,17.79731859,36351.23,4.299828081,4.20340904,12.64623933,12.02917179,4.491094015,3.96228954
18-Jul-18,670,671.6,657.175,661.2,184.669,5154,24.4434528,288828.991,17.78175158,17.87639976,36373.44,4.318934073,4.222086601,12.70591215,12.0865791,4.511049885,3.979895703
17-Jul-18,666.35,674.4,656.75,663.7,266.227,7887,35.4920161,289921.0546,17.84898446,17.94399051,36519.96,4.335263981,4.238050328,12.75691456,12.13564517,4.528106184,3.994943706
16-Jul-18,662.5,692.2,644.175,666.525,959.431,29572,129.104022,291155.0865,17.92495761,18.02036805,36323.77,4.353716777,4.25608934,12.81454729,12.19108984,4.547379801,4.011947949
13-Jul-18,655,665.675,650.075,654.55,1105.721,13084,144.8893503,285924.1017,17.60291213,17.69660839,36541.63,4.275496518,4.179623086,12.57024574,11.95606334,4.46568013,3.939868017
12-Jul-18,662,663.35,642.3,647.3,494.965,14793,64.3834858,282757.1172,17.40793678,17.50059523,36548.41,4.228139784,4.133328277,12.42233874,11.81377172,4.416216864,3.896228809
11-Jul-18,655,670.95,646.5,660.175,299.143,8928,39.4081589,288381.2449,17.7541861,17.84868756,36265.93,4.312238811,4.215541473,12.68500116,12.06646201,4.504056802,3.973726022
10-Jul-18,652.6,657.75,647.5,651.25,136.779,6252,17.8542234,284482.5777,17.51416473,17.60738861,36239.62,4.253941039,4.158550966,12.50292255,11.89129612,4.443165816,3.920004653
09-Jul-18,646.275,651.5,639.75,649.575,148.42,4028,19.2094049,283750.8951,17.4691187,17.56210281,35934.72,4.243000001,4.147855269,12.46875094,11.85842185,4.431738096,3.909922492
06-Jul-18,640,650.675,634.75,642.25,198.957,6373,25.5060421,280551.1486,17.27212637,17.36406193,35657.86,4.19515337,4.101081548,12.31931387,11.71465825,4.381763141,3.865831844
05-Jul-18,674.9,675,634.425,642.25,457.269,15352,58.8743946,280551.1248,17.27212491,17.36406046,35574.55,4.195153021,4.101081206,12.31931276,11.71465718,4.381762769,3.865831517
04-Jul-18,676.5,677.475,669.85,672.3,65.988,2287,8.8777458,293677.7287,18.08026403,18.17650112,35645.4,4.391438499,4.292965193,12.9323617,12.30443135,4.586779463,4.046708492
03-Jul-18,670,679,666.65,676.825,137.33,4698,18.4946581,295654.3637,18.20195553,18.29884036,35378.6,4.42099563,4.321859537,13.02467605,12.39324094,4.617651361,4.073945374
02-Jul-18,656.95,670.9,656.95,667.225,120.951,4919,16.0288447,291460.8397,17.9437813,18.03929193,35264.41,4.358288788,4.260558829,12.82882681,12.20482723,4.552155179,4.016161049
29-Jun-18,647.6,656.725,642,653.375,118.623,5715,15.3968035,285410.8076,17.66702616,17.80590228,35423.48,4.50373227,4.404687373,12.60277761,11.96148476,4.60778495,4.04711732
28-Jun-18,634.6,649.1,634.6,644.425,98.334,3579,12.6924703,281501.2201,17.42502136,17.56199514,35037.64,4.442039668,4.344351499,12.41936668,11.78540894,4.544667024,3.991679478
27-Jun-18,640.575,646.95,632.15,634.6,100.585,3513,12.8878311,277209.4104,17.15935688,17.29424234,35217.11,4.374315667,4.278116866,12.21802451,11.59211901,4.47537835,3.930821735
26-Jun-18,634.95,641.9,630,638.925,76.989,2807,9.8406949,279098.6803,17.27630333,17.41210807,35490.04,4.404128013,4.307273587,12.30665605,11.67720592,4.505879471,3.95761153
25-Jun-18,625,639.475,625,636.15,145.403,6131,18.4915046,277886.4898,17.20126832,17.33648324,35470.35,4.38499986,4.288566095,12.24978841,11.62261258,4.486309388,3.940422702
22-Jun-18,622.75,627,620.9,623.225,39.355,1338,4.914647,272240.5213,16.85178095,16.98424863,35689.6,4.295907471,4.201433003,11.98491843,11.36833549,4.395158639,3.860363025
21-Jun-18,625,627.9,618.725,623.175,50.694,1772,6.3236756,272218.68,16.85042897,16.98288602,35432.39,4.29556282,4.201095931,11.98389379,11.36735183,4.394806025,3.860053317
20-Jun-18,622.5,626.225,619.55,621.675,55.126,2076,6.8704602,271563.4419,16.80986951,16.94200773,35547.33,4.285223278,4.190983773,11.95315453,11.33784191,4.384227601,3.850762058
19-Jun-18,633,633,618,622.025,104.975,3251,13.0802535,271716.3308,16.81933338,16.951546,35286.74,4.287635838,4.193343277,11.96032702,11.34472756,4.3866959,3.852930018
18-Jun-18,642.5,645.25,631.15,633.25,90.832,2918,11.5625968,276619.6961,17.12285336,17.25745187,35548.26,4.365010079,4.269015924,12.19035917,11.56556008,4.465857769,3.922459602
